timestamp,air_temp,Rel_hum,Dis_m,Sen_temp,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name,T100_C,T50_C,T25_C,T5s_C,T10s_C,T25s_C,T50s_C,hour
2023-12-20T07:00:00Z,-5.4,78.5,NA,-3.06,-4.75,-4.5,-4.5,-2.94,-4.44,-4.38,-3.63,-1.88,3.63,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T07:00:00Z
2023-12-20T08:05:00Z,-6.2,77.4,NA,-3.75,-5.94,-5.69,-5.69,-5.31,-5.56,-5.5,-4.63,-2.63,3.5,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T08:00:00Z
2023-12-20T09:01:00Z,-6.9,80.4,NA,-4.56,-6.5,-6.31,-6.31,-5,-6.25,-6.19,-5.38,-3.31,3.38,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T09:00:00Z
2023-12-20T10:06:00Z,-7.3,81.6,NA,-5.19,-6.63,-6.44,-6.38,-5.13,-6.31,-6.25,-5.5,-3.44,3.25,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T10:00:00Z
2023-12-20T11:03:00Z,-7.5,83.2,NA,-5.5,-6.81,-6.63,-6.56,-6.13,-6.5,-6.5,-5.75,-3.81,3.13,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T11:00:00Z
2023-12-20T12:07:00Z,-7.6,83.3,NA,-5.75,-7,-6.75,-6.69,-6.25,-6.69,-6.69,-5.94,-4,3,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T12:00:00Z
2023-12-20T13:04:00Z,-8.1,82.6,NA,-6.06,-7.38,-7.19,-7.19,-6.69,-7.13,-7.06,-6.31,-4.19,2.88,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T13:00:00Z
2023-12-20T14:00:00Z,-8.1,80.5,NA,-6.44,-7.75,-7.56,-7.5,-6.31,-7.5,-7.44,-6.63,-4.44,2.75,3.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T14:00:00Z
2023-12-20T15:05:00Z,-8.6,78.3,NA,-6.75,-8.13,-7.94,-7.94,-7.5,-7.94,-7.94,-7.13,-4.94,2.63,3.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T15:00:00Z
2023-12-20T16:01:00Z,-8.4,76.1,NA,-6.88,-7.5,-7.31,-7.31,-6.19,-7.31,-7.31,-6.44,-4.25,2.5,3.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T16:00:00Z
2023-12-20T17:06:00Z,-7.7,66.5,1.392609631,-6.56,-6.94,-6.81,-6.88,-5.63,-6.94,-6.94,-6.31,-4.44,2.38,3.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T17:00:00Z
2023-12-20T18:03:00Z,-6.7,59.5,1.168145423,-6.06,-6.06,-5.94,-6,-4.75,-6.13,-6.19,-5.56,-4.06,2.31,3.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T18:00:00Z
2023-12-20T19:07:00Z,-4.8,58.4,1.168526601,-4.44,-4.5,-4.31,-3.88,-2.25,-3.44,-3.44,-2.81,-1.63,2.25,3.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T19:00:00Z
2023-12-20T20:04:00Z,-3.8,57.6,1.164780046,-2.5,-3.44,-3.06,-3.13,-1.13,-2.44,-2.38,-2,-1.19,2.19,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T20:00:00Z
2023-12-20T21:00:00Z,-1.4,51.2,1.165331532,0.25,-1.25,-1.25,-1.38,-0.25,-1.5,-1.56,-1.19,-0.63,2.19,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T21:00:00Z
2023-12-20T22:05:00Z,-1.6,58.7,1.159947704,2.56,-1.5,-1.44,-1.5,-0.13,-1.19,-1.06,-0.75,-0.25,2.19,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T22:00:00Z
2023-12-20T23:02:00Z,-2.1,60.1,1.156569149,3.38,-1.63,-1.5,-1.63,-0.38,-1.69,-1.75,-1.38,-0.69,2.19,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T23:00:00Z
2023-12-21T00:07:00Z,-2.3,62.4,1.158451687,3.63,-1.13,-1.19,-1.25,-0.69,-0.94,-0.94,-0.63,-0.25,2.19,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T00:00:00Z
2023-12-21T01:04:00Z,-2.8,66.7,1.159029906,2.88,-2.5,-2.31,-2.38,-1.06,-2.31,-2.31,-1.94,-1.13,2.19,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T01:00:00Z
2023-12-21T02:00:00Z,-3.5,69.3,1.1590097,0.38,-3.25,-3.13,-3.19,-2,-3.31,-3.38,-2.88,-1.75,2.19,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T02:00:00Z
2023-12-21T03:05:00Z,-4,74,1.158756815,-1.38,-3.44,-3.31,-3.38,-2.31,-3.5,-3.63,-3.13,-2,2.19,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T03:00:00Z
2023-12-21T04:02:00Z,-4,75.7,1.158263517,-1.94,-3.44,-3.31,-3.31,-2.13,-3.38,-3.38,-2.88,-1.63,2.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T04:00:00Z
2023-12-21T05:07:00Z,-4,75.9,1.159414546,-2.25,-3.25,-3.06,-3.13,-1.88,-3.13,-3.13,-2.63,-1.44,2.13,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T05:00:00Z
2023-12-21T06:03:00Z,-4.1,78.4,1.154760285,-2.31,-3.44,-3.25,-3.25,-2.44,-3.31,-3.31,-2.75,-1.56,2.13,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T06:00:00Z
2023-12-21T07:00:00Z,-4.1,78.1,1.158212729,-2.44,-3.63,-3.44,-3.5,-2.31,-3.5,-3.56,-3.06,-1.75,2.06,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T07:00:00Z
2023-12-21T08:05:00Z,-4.5,73.5,1.158501402,-2.63,-3.94,-3.81,-3.81,-2.75,-3.88,-3.94,-3.44,-2.13,2.06,3.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T08:00:00Z
2023-12-21T09:01:00Z,-5,71.9,1.162510757,-3,-4.44,-4.31,-4.38,-3.94,-4.44,-4.44,-3.88,-2.5,2.06,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T09:00:00Z
2023-12-21T10:06:00Z,-5.5,72.6,1.166673588,-3.44,-5,-4.88,-4.94,-3.75,-4.94,-5.06,-4.5,-2.94,2,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T10:00:00Z
2023-12-21T11:03:00Z,-6.1,71.8,1.170606445,-3.94,-5.5,-5.38,-5.38,-4.13,-5.31,-5.31,-4.69,-2.88,1.94,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T11:00:00Z
2023-12-21T12:07:00Z,-6.6,71.3,1.170655519,-4.44,-6,-5.75,-5.75,-4.75,-5.69,-5.75,-5.06,-3.13,1.88,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T12:00:00Z
2023-12-21T13:04:00Z,-6.8,75.8,1.174305626,-4.81,-6.13,-5.94,-5.94,-5.44,-5.88,-5.94,-5.25,-3.44,1.88,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T13:00:00Z
2023-12-21T14:00:00Z,-7.2,75.8,1.177836729,-5.13,-6.63,-6.5,-6.44,-5.88,-6.38,-6.38,-5.63,-3.69,1.81,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T14:00:00Z
2023-12-21T15:05:00Z,-8.1,73.1,1.22658964,-5.94,-7.94,-7.75,-7.75,-6.69,-7.81,-7.88,-7.13,-4.94,1.81,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T15:00:00Z
2023-12-21T16:01:00Z,-9.1,73.7,1.182579539,-6.75,-8.94,-8.75,-8.69,-7.63,-8.69,-8.69,-7.81,-5.19,1.75,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T16:00:00Z
2023-12-21T17:06:00Z,-10.5,76.2,1.181714428,-7.94,-10.06,-9.81,-9.81,-8.56,-9.75,-9.69,-8.69,-5.88,1.69,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T17:00:00Z
2023-12-21T18:03:00Z,-11,76.8,1.192922394,-8.56,-10.38,-10.06,-10.06,-8.88,-9.88,-9.81,-8.81,-5.75,1.69,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T18:00:00Z
2023-12-21T19:07:00Z,-9.7,65.1,1.185302243,-7.88,-9.75,-9.5,-8.94,-7.81,-8.19,-8.06,-7.13,-4.44,1.63,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T19:00:00Z
2023-12-21T20:04:00Z,-9.3,63.2,1.17887548,-6.81,-9,-8.44,-8.44,-6.38,-7.44,-7.19,-6.44,-4.13,1.56,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T20:00:00Z
2023-12-21T21:00:00Z,-7.9,57.6,1.184121006,-4.75,-8.56,-8.31,-8.06,-7.38,-7.75,-7.69,-7,-4.81,1.56,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T21:00:00Z
2023-12-21T22:05:00Z,-7.6,53.3,1.171560772,-1.94,-6.81,-6.5,-6.5,-5.5,-5.94,-5.69,-5,-3.31,1.56,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T22:00:00Z
2023-12-21T23:01:00Z,-7.5,55.5,1.173578303,-0.31,-6.88,-6.38,-6.44,-5.81,-6.19,-6,-5.19,-3.5,1.5,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-21T23:00:00Z
2023-12-22T00:06:00Z,-7.4,55.4,1.175433077,0,-6.38,-5.94,-6.06,-4.5,-5.69,-5.56,-5,-3.44,1.5,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T00:00:00Z
2023-12-22T01:03:00Z,-8.3,60.2,1.176213939,-1.25,-8.06,-7.69,-7.69,-6.5,-7.69,-7.63,-6.88,-4.63,1.5,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T01:00:00Z
2023-12-22T02:00:00Z,-9.4,62.3,1.176861537,-4.56,-9.25,-9.06,-9.06,-8.56,-9.06,-9,-8.06,-5.56,1.44,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T02:00:00Z
2023-12-22T03:04:00Z,-10.4,65,1.175278265,-7.06,-10.06,-9.81,-9.75,-8.63,-9.75,-9.63,-8.56,-5.75,1.38,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T03:00:00Z
2023-12-22T04:01:00Z,-10.8,68,1.170324772,-8.25,-10.31,-10.13,-10.06,-8.94,-10.06,-10.13,-9.25,-6.69,1.38,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T04:00:00Z
2023-12-22T05:05:00Z,-11.3,68.6,1.170344319,-9.06,-10.75,-10.5,-10.5,-9.38,-10.44,-10.44,-9.38,-6.44,1.38,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T05:00:00Z
2023-12-22T06:02:00Z,-11.6,69.9,1.198040231,-9.56,-11.06,-10.88,-10.88,-9.75,-10.88,-10.75,-9.88,-7,1.31,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T06:00:00Z
2023-12-22T07:06:00Z,-11.8,71.6,1.200822739,-10,-11.31,-11.13,-11.13,-10.81,-11.06,-11.06,-10.13,-7.31,1.25,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T07:00:00Z
2023-12-22T08:03:00Z,-12,71.4,1.19631392,-10.31,-11.44,-11.25,-11.19,-10.81,-11.25,-11.19,-10.25,-7.44,1.25,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T08:00:00Z
2023-12-22T09:07:00Z,-12.1,68.6,1.207906432,-10.5,-11.5,-11.25,-11.25,-10.94,-11.25,-11.19,-10.25,-7.38,1.25,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T09:00:00Z
2023-12-22T10:04:00Z,-11.8,64.7,1.249108419,-10.5,-11.5,-11.31,-11.31,-10.94,-11.31,-11.25,-10.31,-7.38,1.19,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T10:00:00Z
2023-12-22T11:00:00Z,-12,63.8,1.247982501,-10.56,-11.5,-11.31,-11.31,-10.94,-11.25,-11.25,-10.25,-7.44,1.13,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T11:00:00Z
2023-12-22T12:04:00Z,-12.5,67.1,1.178339339,-10.75,-11.81,-11.63,-11.56,-11.25,-11.56,-11.5,-10.56,-7.69,1.13,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T12:00:00Z
2023-12-22T13:01:00Z,-12,62.6,1.174123965,-10.75,-11.44,-11.25,-11.25,-10.13,-11.19,-11.19,-10.25,-7.5,1.13,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T13:00:00Z
2023-12-22T14:05:00Z,-11.6,56.6,1.173726061,-10.56,-11.25,-11.06,-11.06,-9.94,-11.06,-11,-10.13,-7.38,1.13,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T14:00:00Z
2023-12-22T15:02:00Z,-11.4,54.8,1.169472196,-10.38,-10.81,-10.63,-10.63,-9.5,-10.63,-10.56,-9.69,-7.06,1.06,2.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T15:00:00Z
2023-12-22T16:06:00Z,-11.1,51.2,1.16981769,-10.13,-10.56,-10.38,-10.44,-9.25,-10.38,-10.38,-9.25,-5.81,1.06,2.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T16:00:00Z
2023-12-22T17:03:00Z,-10.7,48.3,1.165676603,-9.94,-10.19,-10,-10,-9.63,-9.94,-9.88,-8.69,-5.06,1.06,2.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T17:00:00Z
2023-12-22T18:07:00Z,-10.4,47.2,1.164880448,-9.5,-9.13,-9.13,-9.13,-7.5,-8.69,-8.56,-7.44,-3.75,1,2.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T18:00:00Z
2023-12-22T19:04:00Z,-7.1,42.1,1.175932869,-7.81,-7.69,-7.44,-7.38,-6.31,-6.75,-6.56,-5.75,-3.25,1,2.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T19:00:00Z
2023-12-22T20:00:00Z,-6.2,39.4,1.174317473,-5.19,-5.19,-4.69,-4.5,-3.5,-3.81,-3.63,-3,-1.63,0.94,2.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T20:00:00Z
2023-12-22T21:05:00Z,-2.8,34.4,1.17765217,-1.06,-3.5,-3.13,-3.44,-2.44,-3.44,-3.44,-2.88,-1.63,0.94,2.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T21:00:00Z
2023-12-22T22:02:00Z,-1.5,33.6,1.182958111,2.94,-1.88,-1.38,-1.56,-0.81,-1.06,-0.88,-0.44,-0.06,1,2.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T22:00:00Z
2023-12-22T23:07:00Z,-1.9,42,1.180601191,5.5,-1.38,-0.94,-1.31,-0.81,-1.44,-1.44,-1.06,-0.5,1.06,2.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-22T23:00:00Z
2023-12-23T00:03:00Z,-2,46.1,1.187645416,5.69,-1.63,-1.13,-1.38,0.56,-1,-0.94,-0.63,-0.38,1.13,2.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T00:00:00Z
2023-12-23T01:00:00Z,-3.2,45.6,1.183861746,4.56,-3.38,-3.19,-3.19,-1.94,-3.19,-3.19,-2.69,-1.44,0.94,2.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T01:00:00Z
2023-12-23T02:05:00Z,-4.5,47.7,1.177065024,0.75,-4.63,-4.5,-4.56,-3.19,-4.56,-4.63,-3.94,-2.13,0.88,2.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T02:00:00Z
2023-12-23T03:02:00Z,-5.6,52.4,1.173997006,-1.88,-5.44,-5.44,-5.5,-5.5,-5.75,-5.69,-4.94,-2.94,0.88,2.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T03:00:00Z
2023-12-23T04:06:00Z,-6.5,53.6,1.169565755,-3.69,-6.13,-6.13,-6.31,-5.88,-6.44,-6.5,-5.75,-3.63,0.88,2.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T04:00:00Z
2023-12-23T05:03:00Z,-6.7,51.9,1.173053598,-4.63,-6.56,-6.5,-6.69,-5.81,-6.81,-6.69,-5.88,-3.75,0.88,2.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T05:00:00Z
2023-12-23T06:00:00Z,-7.2,54.6,1.169337213,-5.38,-6.88,-6.88,-7,-5.88,-7.13,-7.13,-6.38,-4.06,0.88,2.31,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T06:00:00Z
2023-12-23T07:04:00Z,-6.8,51.6,1.173814901,-5.75,-6.88,-6.88,-7,-6.75,-7.13,-7.13,-6.38,-4,0.88,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T07:00:00Z
2023-12-23T08:01:00Z,-7.2,52.2,1.1683565,-5.94,-6.56,-6.75,-6.88,-5.75,-7,-7,-6.25,-4,0.88,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T08:00:00Z
2023-12-23T09:05:00Z,-6.9,50.5,1.168688197,-6,-6.88,-6.94,-7.13,-6.81,-7.25,-7.19,-6.38,-4.13,0.88,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T09:00:00Z
2023-12-23T10:02:00Z,-7.1,52,1.169720517,-6.06,-7.13,-7.13,-7.25,-6.56,-7.31,-7.31,-6.5,-4.19,0.81,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T10:00:00Z
2023-12-23T11:07:00Z,-7,50.9,1.169286273,-6.19,-7.13,-7.19,-7.31,-6.94,-7.38,-7.31,-6.5,-4.19,0.81,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T11:00:00Z
2023-12-23T12:03:00Z,-7.3,49.3,1.1679734,-6.31,-6.75,-6.88,-7.06,-6.81,-7.31,-7.25,-6.44,-4.19,0.81,2.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T12:00:00Z
2023-12-23T13:00:00Z,-7.1,48.8,1.168412653,-6.25,-6.69,-6.94,-7.19,-6.13,-7.31,-7.31,-6.5,-4.13,0.81,2.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T13:00:00Z
2023-12-23T14:04:00Z,-7.1,49.6,1.168085687,-6.25,-6.81,-6.81,-6.94,-7.13,-7,-6.88,-6.06,-3.88,0.81,2.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T14:00:00Z
2023-12-23T15:01:00Z,-7,45.5,1.168305191,-6.19,-6.69,-6.88,-7,-6.69,-7.19,-7.13,-6.38,-4.25,0.81,2.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T15:00:00Z
2023-12-23T16:05:00Z,-6.5,46.2,1.163510069,-5.94,-6.25,-6.44,-6.63,-5.63,-6.88,-6.81,-6,-3.94,0.81,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T16:00:00Z
2023-12-23T17:02:00Z,-6.3,46.7,1.163127688,-5.56,-5.81,-5.75,-5.75,-5.13,-5.69,-5.63,-4.88,-3.19,0.81,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T17:00:00Z
2023-12-23T18:07:00Z,-5.8,47.9,1.157661586,-5,-5.06,-4.81,-4.81,-4,-4.75,-4.75,-4.06,-2.44,0.75,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T18:00:00Z
2023-12-23T19:03:00Z,-5.3,45.9,1.16218835,-4.19,-4.5,-4.31,-4.31,-2.88,-4.13,-4.13,-3.5,-2.06,0.75,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T19:00:00Z
2023-12-23T20:00:00Z,-4.6,44.7,1.158121518,-3.38,-3.81,-3.56,-3.63,-2.19,-3.5,-3.44,-2.88,-1.56,0.75,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T20:00:00Z
2023-12-23T21:04:00Z,-3.6,40.3,1.155174565,-2.13,-2.88,-2.75,-2.75,-2.25,-2.56,-2.56,-2,-1.06,0.75,2.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T21:00:00Z
2023-12-23T22:01:00Z,-3.4,40.4,1.159224591,-1.19,-2.38,-2.31,-2.38,-0.81,-2.13,-2.06,-1.5,-0.69,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T22:00:00Z
2023-12-23T23:06:00Z,-2.6,40.7,1.16028284,-0.13,-2,-1.88,-1.94,-1.13,-1.75,-1.69,-1.19,-0.44,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-23T23:00:00Z
2023-12-24T00:03:00Z,-2.4,40.5,1.160546701,0.44,-1.44,-0.88,-1,0.38,-0.63,-0.56,-0.19,0,0.88,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T00:00:00Z
2023-12-24T01:07:00Z,-3.1,48.9,1.158057241,0.69,-2.38,-2.44,-2.44,-1.81,-2.38,-2.38,-1.88,-1,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T01:00:00Z
2023-12-24T02:04:00Z,-3.3,43.6,1.154335405,-0.44,-2.44,-2.5,-2.5,-1.13,-2.5,-2.5,-2,-1.13,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T02:00:00Z
2023-12-24T03:01:00Z,-3.5,47.6,1.154236727,-1.19,-2.75,-2.75,-2.75,-1.56,-2.81,-2.81,-2.31,-1.31,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T03:00:00Z
2023-12-24T04:05:00Z,-3.6,52.7,1.153035353,-1.56,-2.44,-2.56,-2.56,-1.25,-2.56,-2.63,-2.19,-1.25,0.75,2.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T04:00:00Z
2023-12-24T05:02:00Z,-3.5,53.4,1.153249215,-1.69,-2.5,-2.63,-2.63,-2.44,-2.69,-2.75,-2.25,-1.31,0.75,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T05:00:00Z
2023-12-24T06:07:00Z,-3,55.5,1.15349424,-1.56,-1.94,-2.06,-2.13,-1.69,-2.13,-2.19,-1.75,-1,0.75,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T06:00:00Z
2023-12-24T07:03:00Z,-3.5,62.3,1.15868053,-1.63,-3.19,-3.06,-3.06,-2.69,-3.06,-3.06,-2.5,-1.44,0.75,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T07:00:00Z
2023-12-24T08:00:00Z,-3.8,72.5,1.158529285,-1.88,-3.25,-3.13,-3.19,-2.81,-3.13,-3.19,-2.63,-1.44,0.69,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T08:00:00Z
2023-12-24T09:05:00Z,-4.6,77.8,1.157464521,-2.25,-3.69,-3.5,-3.56,-2.81,-3.56,-3.56,-3,-1.69,0.75,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T09:00:00Z
2023-12-24T10:01:00Z,-3.7,79.3,1.157757179,-2.25,-2.81,-2.81,-2.81,-1.5,-2.88,-2.88,-2.25,-1.25,0.69,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T10:00:00Z
2023-12-24T11:06:00Z,-3.6,80.6,1.157149223,-2.06,-2.25,-2.38,-2.44,-1.19,-2.5,-2.63,-2.13,-1.19,0.69,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T11:00:00Z
2023-12-24T12:03:00Z,-2.4,83.3,1.158237812,-1.69,-1.81,-1.75,-1.75,-0.69,-1.88,-2,-1.63,-0.94,0.94,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T12:00:00Z
2023-12-24T13:00:00Z,-2.2,82.7,1.15850054,-1.25,-1.38,-1.31,-1.38,-0.19,-1.5,-1.56,-1.25,-0.81,0.94,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T13:00:00Z
2023-12-24T14:04:00Z,-2.1,82.3,1.162674593,-0.94,-1.69,-1.69,-1.81,-0.88,-2,-2.13,-1.75,-1.06,0.94,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T14:00:00Z
2023-12-24T15:01:00Z,-1.5,81.1,1.162308793,-0.63,-1.06,-1,-1.06,0.13,-1.19,-1.25,-1,-0.56,0.94,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T15:00:00Z
2023-12-24T16:06:00Z,-0.9,78.9,1.162599434,-0.13,-0.44,-0.38,-0.5,0.69,-0.69,-0.81,-0.63,-0.38,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T16:00:00Z
2023-12-24T17:02:00Z,-1.8,81.7,1.157539228,0,-1,-0.94,-1,0.25,-1.13,-1.25,-0.94,-0.5,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T17:00:00Z
2023-12-24T18:07:00Z,-1.1,78.7,1.157708786,0.13,-0.31,-0.19,-0.25,0.56,-0.31,-0.44,-0.25,-0.13,0.69,2,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T18:00:00Z
2023-12-24T19:04:00Z,-0.1,75.4,1.160331443,0.94,0.31,0.5,0.38,1.88,0.31,0.25,0.38,0.19,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T19:00:00Z
2023-12-24T20:01:00Z,-0.1,76.3,1.164306316,1.5,0.31,0.44,0.31,0.94,0.25,0.19,0.31,0.19,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T20:00:00Z
2023-12-24T21:05:00Z,0,72.5,1.17164245,1.81,0.88,0.94,0.88,2.5,0.81,0.69,0.75,0.38,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T21:00:00Z
2023-12-24T22:02:00Z,0.3,73.7,1.16350141,2.25,0.94,1.06,1,1.75,1.06,1,1.06,0.56,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T22:00:00Z
2023-12-24T23:07:00Z,0.4,73.9,1.160896024,2.81,1.06,1.19,1.06,2.75,1,0.88,0.94,0.5,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-24T23:00:00Z
2023-12-25T00:04:00Z,0.6,74.3,1.160325337,2.75,0.75,0.81,0.75,1.38,0.69,0.56,0.69,0.44,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-25T00:00:00Z
2023-12-25T01:01:00Z,-0.1,74.6,1.160165824,2.31,0.06,0.25,0.19,0.63,0.13,0,0.19,0.19,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-25T01:00:00Z
2023-12-25T02:05:00Z,-0.8,80.5,1.159173971,1.56,-0.19,-0.06,-0.13,1.13,-0.25,-0.38,-0.06,0.06,0.69,1.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-25T02:00:00Z
